id,symbol,name,market_cap_rank,current_price,market_cap,total_volume,price_change_percentage_24h,last_updated
leo-token,LEO,LEO Token,22,9.42,8683416326,538483.0,0.86739,2025-12-11T15:30:02.990Z
weth,WETH,WETH,23,3207.63,8377717213,306962288.0,-3.4738,2025-12-11T15:29:57.843Z
stellar,XLM,Stellar,24,0.242614,7843630270,184672253.0,-3.09361,2025-12-11T15:29:55.969Z
hyperliquid,HYPE,Hyperliquid,26,27.87,7547453442,360966456.0,-3.66524,2025-12-11T15:30:02.515Z
monero,XMR,Monero,25,405.47,7489516439,177560736.0,0.26319,2025-12-11T15:30:03.795Z
zcash,ZEC,Zcash,27,447.03,7348244804,1320949136.0,4.06414,2025-12-11T15:29:57.817Z
coinbase-wrapped-btc,CBBTC,Coinbase Wrapped BTC,28,90380.0,6559724028,609964607.0,-1.71494,2025-12-11T15:30:00.322Z
ethena-usde,USDE,Ethena USDe,29,1.0,6553064023,224700030.0,0.10033,2025-12-11T15:30:01.057Z
litecoin,LTC,Litecoin,30,81.19,6222729850,636757819.0,-3.72598,2025-12-11T15:30:03.480Z
sui,SUI,Sui,31,1.55,5812507816,1114695971.0,-3.66523,2025-12-11T15:29:56.315Z
avalanche-2,AVAX,Avalanche,32,13.16,5651967664,531542096.0,-7.7825,2025-12-11T15:29:58.870Z
hedera-hashgraph,HBAR,Hedera,33,0.130196,5539771004,182493040.0,-4.31874,2025-12-11T15:30:02.177Z
shiba-inu,SHIB,Shiba Inu,34,8.3e-06,4887153853,153092263.0,-2.61095,2025-12-11T15:30:06.118Z
susds,SUSDS,sUSDS,36,1.076,4431521793,22324996.0,-1.02173,2025-12-11T15:29:56.010Z
world-liberty-financial,WLFI,World Liberty Financial,38,0.146332,3986877351,133489609.0,-4.56209,2025-12-11T15:29:57.377Z
the-open-network,TON,Toncoin,39,1.61,3948913177,110104396.0,-1.6479,2025-12-11T15:30:06.218Z
paypal-usd,PYUSD,PayPal USD,40,0.999941,3852051560,152882464.0,0.01124,2025-12-11T15:30:04.629Z
crypto-com-chain,CRO,Cronos,41,0.10054,3755870270,19177543.0,-3.87355,2025-12-11T15:30:00.194Z
mantle,MNT,Mantle,42,1.14,3695178172,147790959.0,-2.724,2025-12-11T15:30:03.645Z
ethena-staked-usde,SUSDE,Ethena Staked USDe,43,1.21,3540909628,35040977.0,0.08451,2025-12-11T15:30:01.019Z
uniswap,UNI,Uniswap,44,5.38,3390502773,363593274.0,-3.64332,2025-12-11T15:29:56.750Z
polkadot,DOT,Polkadot,45,2.04,3355733789,252663171.0,-7.62157,2025-12-11T15:30:05.120Z
aave,AAVE,Aave,46,192.19,2912567488,408221599.0,-3.33732,2025-12-11T15:29:58.241Z
bittensor,TAO,Bittensor,47,291.34,2800417648,166068870.0,-1.71658,2025-12-11T15:29:59.204Z
usd1-wlfi,USD1,USD1,48,0.999256,2745911092,513890490.0,0.00332,2025-12-11T15:29:57.000Z
canton-network,CC,Canton,49,0.073341,2638521721,19100592.0,-2.08765,2025-12-11T15:29:59.547Z
rain,RAIN,Rain,50,0.00766209,2600654812,26624206.0,-3.86457,2025-12-11T15:30:05.188Z
memecore,M,MemeCore,51,1.5,2580628670,22010609.0,3.53466,2025-12-11T15:30:03.540Z
bitget-token,BGB,Bitget Token,52,3.6,2522316971,66886665.0,0.34599,2025-12-11T15:29:59.141Z
okb,OKB,OKB,53,114.31,2404315181,65275303.0,-5.48663,2025-12-11T15:30:05.596Z
falcon-finance,USDF,Falcon USD,54,0.999121,2215738880,1687060.0,-0.05411,2025-12-11T15:30:01.154Z
tether-gold,XAUT,Tether Gold,55,4229.24,2208211182,282060679.0,0.87355,2025-12-11T15:29:56.213Z
near,NEAR,NEAR Protocol,56,1.67,2137916496,214028040.0,-5.31342,2025-12-11T15:30:04.092Z
ethereum-classic,ETC,Ethereum Classic,57,13.17,2034332273,82023831.0,-3.54681,2025-12-11T15:30:01.331Z
ethena,ENA,Ethena,58,0.255059,1963599029,307362239.0,-3.59122,2025-12-11T15:30:01.033Z
aster-2,ASTER,Aster,59,0.934946,1962081995,307520049.0,-2.58097,2025-12-11T15:29:58.660Z
pepe,PEPE,Pepe,61,4.44e-06,1866748682,507230411.0,-5.55332,2025-12-11T15:30:04.929Z
jito-staked-sol,JITOSOL,Jito Staked SOL,62,165.17,1845977549,22369345.0,-3.27054,2025-12-11T15:30:02.670Z
internet-computer,ICP,Internet Computer,64,3.4,1837668038,100658008.0,-3.28174,2025-12-11T15:30:02.586Z
pi-network,PI,Pi Network,65,0.207739,1736533353,21214834.0,-3.51311,2025-12-11T15:30:04.716Z
jupiter-perpetuals-liquidity-provider-token,JLP,Jupiter Perpetuals Liquidity Provider Token,66,4.65,1654513880,59919894.0,-2.03839,2025-12-11T15:30:02.785Z
pump-fun,PUMP,Pump.fun,68,0.00280683,1651437101,118316388.0,-5.40183,2025-12-11T15:30:05.272Z
htx-dao,HTX,HTX DAO,71,1.65e-06,1534602659,11218823.0,0.54028,2025-12-11T15:30:02.156Z
hash-2,HASH,Provenance Blockchain,69,0.02924086,1524817717,15315.73,-1.12984,2025-12-11T15:30:01.870Z
ondo-finance,ONDO,Ondo,72,0.468309,1479874048,107284964.0,-5.37431,2025-12-11T15:30:04.573Z
ether-fi-staked-eth,EETH,ether.fi Staked ETH,73,3198.49,1479085282,372804.0,-3.93498,2025-12-11T15:30:00.960Z
pax-gold,PAXG,PAX Gold,74,4246.56,1447516928,135348553.0,1.03836,2025-12-11T15:30:04.714Z
worldcoin-wld,WLD,Worldcoin,75,0.589062,1439709664,129108970.0,-6.5978,2025-12-11T15:29:57.352Z
global-dollar,USDG,Global Dollar,76,0.999962,1385079052,47007628.0,0.01524,2025-12-11T15:30:01.698Z
kucoin-shares,KCS,KuCoin,77,10.6,1374205390,7060796.0,-0.21384,2025-12-11T15:30:02.903Z
hashnote-usyc,USYC,Circle USYC,78,1.11,1363691513,666110.0,0.00905,2025-12-11T15:30:01.942Z
rocket-pool-eth,RETH,Rocket Pool ETH,79,3682.15,1342866648,5193819.0,-3.57339,2025-12-11T15:30:05.467Z
bfusd,BFUSD,BFUSD,81,0.999393,1319321934,18564648.0,0.00985,2025-12-11T15:29:59.087Z
ripple-usd,RLUSD,Ripple USD,82,0.999208,1296238322,89943711.0,-0.05989,2025-12-11T15:30:05.707Z
kaspa,KAS,Kaspa,84,0.04730267,1268549340,32124222.0,-5.69159,2025-12-11T15:30:02.722Z
polygon-ecosystem-token,POL,POL (ex-MATIC),85,0.119814,1265059945,72162173.0,-3.18089,2025-12-11T15:30:05.061Z
aptos,APT,Aptos,86,1.71,1257360771,263567651.0,-5.26029,2025-12-11T15:29:58.548Z
sky,SKY,Sky,87,0.05426,1243674444,12054848.0,-3.18816,2025-12-11T15:30:05.899Z
quant-network,QNT,Quant,88,83.13,1209339354,21768611.0,-2.90815,2025-12-11T15:30:05.299Z
gatechain-token,GT,Gate,89,10.3,1207710252,2107360.0,-2.43395,2025-12-11T15:30:01.437Z
arbitrum,ARB,Arbitrum,90,0.207364,1164846066,157183434.0,-5.09124,2025-12-11T15:29:58.577Z
wbnb,WBNB,Wrapped BNB,91,868.42,1163786773,480741090.0,-2.48605,2025-12-11T15:29:57.717Z
binance-staked-sol,BNSOL,Binance Staked SOL,93,143.94,1153569528,2701808.0,-3.27337,2025-12-11T15:29:59.033Z
algorand,ALGO,Algorand,94,0.130017,1150763898,54761978.0,-4.71191,2025-12-11T15:29:58.448Z
official-trump,TRUMP,Official Trump,95,5.67,1132856181,235841777.0,-2.4745,2025-12-11T15:30:04.338Z
liquid-staked-ethereum,LSETH,Liquid Staked ETH,96,3410.53,1057862824,56266.0,-4.3545,2025-12-11T15:30:03.083Z
cosmos,ATOM,Cosmos Hub,97,2.19,1056393238,62982901.0,-3.57012,2025-12-11T15:30:00.419Z
ignition-fbtc,FBTC,Function FBTC,98,90170.0,1055914783,656321.0,-2.05965,2025-12-11T15:30:02.232Z
vechain,VET,VeChain,99,0.01180641,1016232688,31304798.0,-4.25631,2025-12-11T15:30:05.484Z
flare-networks,FLR,Flare,101,0.01254202,1008417836,6123413.0,-3.5038,2025-12-11T15:30:01.227Z
lombard-staked-btc,LBTC,Lombard Staked BTC,100,90623.0,1007849340,15468346.0,-1.44726,2025-12-11T15:30:03.130Z
filecoin,FIL,Filecoin,103,1.38,1002173433,208650984.0,-7.28845,2025-12-11T15:30:01.331Z
solv-btc,SOLVBTC,Solv Protocol BTC,102,90235.0,1000632390,197177.0,-1.87376,2025-12-11T15:30:06.290Z
nexo,NEXO,NEXO,104,0.960879,960817512,9861199.0,-2.19839,2025-12-11T15:30:03.985Z
xdce-crowd-sale,XDC,XDC Network,105,0.04924663,911515003,29373337.0,-1.83686,2025-12-11T15:29:57.822Z
sei-network,SEI,Sei,107,0.135222,861626555,243159184.0,-4.25578,2025-12-11T15:30:06.025Z
render-token,RENDER,Render,108,1.59,826209471,60822676.0,-4.1048,2025-12-11T15:30:05.645Z
midnight-3,NIGHT,Midnight,114,0.0479535,794053257,275034387.0,-23.55879,2025-12-11T15:30:03.729Z
kinetic-staked-hype,KHYPE,Kinetiq Staked HYPE,112,28.16,768368374,18187338.0,-3.11102,2025-12-11T15:30:02.863Z
wrappedm-by-m0,WM,WrappedM by M^0,111,1.0,766697308,1714032.0,0.02848,2025-12-11T15:29:57.387Z
bonk,BONK,Bonk,115,9.15e-06,754258342,136977200.0,-4.04843,2025-12-11T15:29:59.548Z
mantle-staked-ether,METH,Mantle Staked Ether,116,3455.52,750276003,4994654.0,-3.73801,2025-12-11T15:30:03.687Z
pancakeswap-token,CAKE,PancakeSwap,117,2.2,742479192,70099299.0,-6.01027,2025-12-11T15:30:04.808Z
renzo-restaked-eth,EZETH,Renzo Restaked ETH,118,3408.15,740188215,1158564.0,-3.79319,2025-12-11T15:30:05.346Z
wrapped-flare,WFLR,Wrapped Flare,120,0.01252133,709198681,3630401.0,-3.67988,2025-12-11T15:29:57.369Z
first-digital-usd,FDUSD,First Digital USD,121,0.998505,698433414,462704586.0,0.02007,2025-12-11T15:30:04.110Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,123,1.11,690252218,2420147.0,0.62705,2025-12-11T15:30:04.211Z
pudgy-penguins,PENGU,Pudgy Penguins,124,0.01097718,687349438,246921099.0,-9.93504,2025-12-11T15:30:05.180Z
jupiter-exchange-solana,JUP,Jupiter,126,0.213939,670879484,38736910.0,-7.09784,2025-12-11T15:30:02.882Z
story-2,IP,Story,127,2.01,666479007,33110538.0,-6.26242,2025-12-11T15:30:06.379Z
usdd,USDD,USDD,128,1.0,663019671,15548185.0,0.01787,2025-12-11T15:29:56.701Z
ultima,ULTIMA,Ultima,129,6533.65,653351611,17684829.0,2.85651,2025-12-11T15:29:56.505Z
beldex,BDX,Beldex,130,0.087269,652299547,11622961.0,0.71454,2025-12-11T15:29:58.917Z
morpho,MORPHO,Morpho,132,1.19,640840480,14070520.0,-7.11914,2025-12-11T15:30:04.101Z
stakewise-v3-oseth,OSETH,StakeWise Staked ETH,135,3305.42,634479276,589982.0,-4.16172,2025-12-11T15:30:06.286Z
jupiter-staked-sol,JUPSOL,Jupiter Staked SOL,134,153.16,634196554,4349929.0,-3.17958,2025-12-11T15:30:02.733Z
fetch-ai,FET,Artificial Superintelligence Alliance,136,0.240703,627339369,115272154.0,-6.77355,2025-12-11T15:30:01.304Z
dash,DASH,Dash,138,48.68,608027095,124346776.0,0.29737,2025-12-11T15:30:00.395Z
myx-finance,MYX,MYX Finance,139,3.08,587765952,37571607.0,5.86757,2025-12-11T15:30:03.819Z
optimism,OP,Optimism,140,0.305545,578873286,92925610.0,-8.00093,2025-12-11T15:30:04.550Z
spx6900,SPX,SPX6900,142,0.610186,567673128,31054387.0,-5.06139,2025-12-11T15:30:06.207Z
aerodrome-finance,AERO,Aerodrome Finance,141,0.621172,564591189,33956316.0,-5.15223,2025-12-11T15:29:58.136Z
curve-dao-token,CRV,Curve DAO,144,0.387426,555511905,82754964.0,-5.01914,2025-12-11T15:30:00.789Z
tezos,XTZ,Tezos,143,0.518907,553622966,37878452.0,4.60883,2025-12-11T15:29:56.503Z
tbtc,TBTC,tBTC,145,90841.0,552657523,31790153.0,-0.73447,2025-12-11T15:29:56.137Z
usual-usd,USD0,Usual USD,146,0.998335,548412598,3380395.0,0.28664,2025-12-11T15:29:56.841Z
injective-protocol,INJ,Injective,147,5.49,547712809,94929624.0,-3.32308,2025-12-11T15:30:02.663Z
virtual-protocol,VIRTUAL,Virtuals Protocol,149,0.811008,531928363,103814190.0,-5.71827,2025-12-11T15:29:57.305Z
blockstack,STX,Stacks,148,0.292661,531676253,16796207.0,-5.20412,2025-12-11T15:29:59.347Z
lido-dao,LDO,Lido DAO,151,0.586749,523965198,106214961.0,-6.6155,2025-12-11T15:30:03.237Z
starknet,STRK,Starknet,152,0.107993,518695418,78872630.0,-1.30251,2025-12-11T15:30:06.444Z
gteth,GTETH,GTETH,153,3204.59,511730828,239471.0,-3.55194,2025-12-11T15:30:01.706Z
true-usd,TUSD,TrueUSD,155,0.99753,493294744,12621877.0,0.0232,2025-12-11T15:29:56.505Z
celestia,TIA,Celestia,156,0.578357,493212446,79646846.0,-5.13754,2025-12-11T15:29:59.728Z
ether-fi,ETHFI,Ether.fi,158,0.792812,482747172,52004118.0,-9.04668,2025-12-11T15:30:01.253Z
stader-ethx,ETHX,Stader ETHx,161,3438.68,480569347,21039.0,-3.94356,2025-12-11T15:30:06.102Z
telcoin,TEL,Telcoin,159,0.00505415,478938233,2913013.0,-7.82418,2025-12-11T15:29:56.106Z
msol,MSOL,Marinade Staked SOL,162,178.19,467784386,4504170.0,-3.1968,2025-12-11T15:30:03.845Z
the-graph,GRT,The Graph,163,0.04381955,465721121,32420875.0,-4.07794,2025-12-11T15:29:56.344Z
wrapped-apecoin,WAPE,Wrapped ApeCoin,164,0.228074,457853390,541864.0,-4.74663,2025-12-11T15:29:57.307Z
gho,GHO,GHO,166,0.999828,453241339,4248217.0,-0.06479,2025-12-11T15:30:01.584Z
floki,FLOKI,FLOKI,167,4.648e-05,448481868,66957024.0,-6.46306,2025-12-11T15:30:01.341Z
kaia,KAIA,Kaia,168,0.075102,439844958,14649639.0,-1.9433,2025-12-11T15:30:02.905Z
doublezero,2Z,DoubleZero,170,0.125161,434732213,13704814.0,-4.15086,2025-12-11T15:30:00.722Z
iota,IOTA,IOTA,172,0.101788,426428996,8945374.0,-3.89496,2025-12-11T15:30:02.469Z
newton-project,AB,AB,171,0.00468253,426089786,8839368.0,-0.57618,2025-12-11T15:30:03.924Z
sweth,SWETH,Swell Ethereum,173,3510.85,425988084,24764.0,-3.67967,2025-12-11T15:30:06.546Z
ethereum-name-service,ENS,Ethereum Name Service,174,10.95,417627368,35337670.0,-4.93168,2025-12-11T15:30:01.081Z
bittorrent,BTT,BitTorrent,175,4.1693e-07,411065805,39909886.0,0.12667,2025-12-11T15:30:04.670Z
coinbase-wrapped-staked-eth,CBETH,Coinbase Wrapped Staked ETH,177,3568.53,408289796,7382852.0,-3.57264,2025-12-11T15:30:00.213Z
usdb,USDB,USDB,179,1.008,406880602,675661.0,2.25446,2025-12-11T15:29:56.706Z
trust-wallet-token,TWT,Trust Wallet,178,0.97619,406776248,18898912.0,-3.52654,2025-12-11T15:29:56.492Z
bitcoin-cash-sv,BSV,Bitcoin SV,180,20.22,403479900,13272472.0,-0.91784,2025-12-11T15:29:59.299Z
basic-attention-token,BAT,Basic Attention,181,0.266283,398741026,52880979.0,1.78151,2025-12-11T15:29:59.108Z
sun-token,SUN,Sun Token,183,0.02070429,397284021,33225916.0,1.50987,2025-12-11T15:30:06.583Z
sbtc-2,SBTC,sBTC,182,90169.0,395189988,33127.0,-1.84626,2025-12-11T15:30:05.590Z
dogwifcoin,WIF,dogwifhat,185,0.392006,391096974,206943191.0,-3.56992,2025-12-11T15:30:01.888Z
just,JST,JUST,186,0.03827828,378658992,26388639.0,0.32226,2025-12-11T15:30:03.002Z
olympus,OHM,Olympus,187,22.85,373569965,656059.0,-1.10722,2025-12-11T15:30:04.232Z
merlin-chain,MERL,Merlin Chain,188,0.353468,372302145,31826590.0,3.41144,2025-12-11T15:30:03.596Z
conflux-token,CFX,Conflux,189,0.07181,370709386,17903627.0,-4.78961,2025-12-11T15:29:59.971Z
pendle,PENDLE,Pendle,190,2.25,369992018,51913657.0,-5.33311,2025-12-11T15:30:04.811Z
pyth-network,PYTH,Pyth Network,191,0.064096,368626629,25209553.0,-6.61087,2025-12-11T15:30:05.212Z
bitcoin-avalanche-bridged-btc-b,BTC.B,Avalanche Bridged BTC (Avalanche),192,90535.0,366813922,46576283.0,-1.55724,2025-12-11T15:29:59.132Z
decred,DCR,Decred,193,21.07,361638138,4725617.0,-3.20211,2025-12-11T15:30:00.345Z
apenft,NFT,AINFT,194,3.61981e-07,358485579,27559153.0,-0.17713,2025-12-11T15:29:58.360Z
the-sandbox,SAND,The Sandbox,195,0.136109,355565842,43205099.0,-5.22108,2025-12-11T15:29:56.376Z
fartcoin,FARTCOIN,Fartcoin,197,0.351867,351860707,186190458.0,-2.47466,2025-12-11T15:30:01.150Z
sonic-3,S,Sonic,198,0.092046,348439939,52698352.0,-3.88113,2025-12-11T15:30:06.152Z
theta-token,THETA,Theta Network,200,0.340054,340454451,26321721.0,-2.49109,2025-12-11T15:29:56.270Z
chiliz,CHZ,Chiliz,199,0.03352258,340270910,74749339.0,2.77311,2025-12-11T15:29:59.804Z
flow,FLOW,Flow,201,0.208023,338736706,11311292.0,-5.32335,2025-12-11T15:30:01.268Z
gnosis,GNO,Gnosis,202,128.37,338377020,7549551.0,-3.00814,2025-12-11T15:30:01.859Z
helium,HNT,Helium,205,1.82,338171583,4961769.0,-4.32916,2025-12-11T15:30:02.047Z
gala,GALA,GALA,206,0.00720612,337808108,57882034.0,-4.74985,2025-12-11T15:30:01.485Z
euro-coin,EURC,EURC,203,1.17,337731647,39800730.0,0.76749,2025-12-11T15:30:01.314Z
pippin,PIPPIN,pippin,204,0.337671,337640164,75468646.0,1.95096,2025-12-11T15:30:04.759Z
jasmycoin,JASMY,JasmyCoin,207,0.00682382,337339242,25116230.0,-4.0231,2025-12-11T15:30:02.626Z
benqi-liquid-staked-avax,SAVAX,BENQI Liquid Staked AVAX,209,16.3,328100809,2024156.0,-7.5311,2025-12-11T15:29:58.908Z
usx,USX,USX,210,0.999115,326793745,1157041.0,-0.01576,2025-12-11T15:29:56.687Z
kinesis-gold,KAU,Kinesis Gold,211,136.09,324742179,306893.0,1.33854,2025-12-11T15:30:02.840Z
vision-3,VSN,Vision,212,0.093989,323289937,15199959.0,-3.76711,2025-12-11T15:29:56.937Z
plasma,XPL,Plasma,213,0.161885,319957926,114000596.0,-5.99358,2025-12-11T15:30:04.852Z
cap-usd,CUSD,Cap USD,214,0.999487,314199103,19255.73,-0.15161,2025-12-11T15:29:59.627Z
frax-ether,FRXETH,Frax Ether,216,3162.03,311910831,1456542.0,-4.12302,2025-12-11T15:30:01.350Z
stable-2,STABLE,​​Stable,218,0.01691824,304728579,260399128.0,-18.54818,2025-12-11T15:30:06.158Z
syrup,SYRUP,Maple Finance,217,0.266005,302897169,32618929.0,-2.27382,2025-12-11T15:29:56.078Z
mantle-restaked-eth,CMETH,Mantle Restaked ETH,220,3460.02,301986531,14227620.0,-3.67687,2025-12-11T15:30:03.299Z
terra-luna,LUNC,Terra Luna Classic,219,5.475e-05,301065776,198876845.0,-17.25406,2025-12-11T15:29:56.156Z
swissborg,BORG,SwissBorg,222,0.305612,299790373,1117745.0,1.36969,2025-12-11T15:30:06.700Z
crvusd,CRVUSD,crvUSD,226,0.998992,296912511,45068290.0,-0.19343,2025-12-11T15:30:00.236Z
unit-bitcoin,UBTC,Unit Bitcoin,225,90221.0,295238805,63190407.0,-1.97932,2025-12-11T15:29:56.649Z
raydium,RAY,Raydium,227,1.098,294677402,34864094.0,-5.96111,2025-12-11T15:30:05.488Z
compound-governance-token,COMP,Compound,228,30.36,293488297,20061040.0,-3.27336,2025-12-11T15:30:00.126Z
mimblewimblecoin,MWC,MimbleWimbleCoin,229,26.45,291381802,132173.0,-3.39085,2025-12-11T15:30:03.560Z
neo,NEO,NEO,230,4.12,290665682,13642051.0,-2.43136,2025-12-11T15:30:03.982Z
vaulta,A,Vaulta,231,0.180771,290319610,26762347.0,-2.3019,2025-12-11T15:29:57.090Z
layerzero,ZRO,LayerZero,232,1.41,286084692,40238901.0,-5.44851,2025-12-11T15:30:03.036Z
zksync,ZK,ZKsync,234,0.03326304,285426140,40424415.0,-5.09593,2025-12-11T15:30:03.440Z
monad,MON,Monad,233,0.02631901,285067822,180693495.0,-4.12028,2025-12-11T15:30:03.713Z
decentraland,MANA,Decentraland,235,0.1474,282929260,35976597.0,-3.43389,2025-12-11T15:30:04.256Z
frax,FRAX,Legacy Frax Dollar,236,0.993501,278674704,5381001.0,-0.00485,2025-12-11T15:30:01.321Z
astherus-staked-bnb,ASBNB,Aster Staked BNB,237,919.84,275875693,146002.0,-2.56111,2025-12-11T15:29:58.539Z
gate-wrapped-btc,GTBTC,Gate Wrapped BTC,238,90549.0,272067374,106487.0,-1.73337,2025-12-11T15:30:01.502Z
zebec-network,ZBCN,Zebec Network,239,0.0028123,269752515,11760037.0,-2.22598,2025-12-11T15:29:57.899Z
undeads-games,UDS,Undeads Games,241,2.58,264641627,1263812.0,0.5965,2025-12-11T15:29:56.522Z
falcon-finance-ff,FF,Falcon Finance,243,0.1125,263344790,18292758.0,-2.39359,2025-12-11T15:30:01.186Z
binance-wrapped-btc,BBTC,Binance Wrapped BTC,244,90605.0,262754480,83520.0,-1.12608,2025-12-11T15:29:59.024Z
wrapped-hype,WHYPE,Wrapped HYPE,245,27.94,260242936,141836258.0,-3.28701,2025-12-11T15:29:57.840Z
arweave,AR,Arweave,246,3.96,259009096,25868235.0,-3.86867,2025-12-11T15:29:58.614Z
build-on,B,BUILDon,247,0.251618,251337953,12317842.0,12.4243,2025-12-11T15:29:59.469Z
resolv-usr,USR,Resolv USR,249,1.0,250011875,586811.0,0.09799,2025-12-11T15:30:05.402Z
instadapp,FLUID,Fluid,250,3.21,248024040,6311210.0,-4.58946,2025-12-11T15:30:02.428Z
audiera,BEAT,Audiera,248,1.77,248013732,44242247.0,6.03997,2025-12-11T15:29:58.728Z
sad-coin,SAD,Sad Coin,251,0.241207,244665992,2682727.0,-47.07443,2025-12-11T15:31:04.813Z
1inch,1INCH,1INCH,252,0.171635,240760533,14307120.0,-2.00931,2025-12-11T15:31:04.964Z
fasttoken,FTN,Fasttoken,253,0.551198,239101553,1664896.0,4.91939,2025-12-11T15:31:04.903Z
ethena-staked-ena,SENA,Ethena Staked ENA,254,0.256214,238648406,305550.0,-4.32111,2025-12-11T15:31:04.856Z
reallink,REAL,RealLink,255,0.078465,237741517,7055030.0,-2.10839,2025-12-11T15:31:05.014Z
wrapped-avax,WAVAX,Wrapped AVAX,256,13.18,236589970,242036126.0,-7.61462,2025-12-11T15:31:05.366Z
walrus-2,WAL,Walrus,257,0.153108,236327294,14140779.0,-3.71429,2025-12-11T15:31:05.002Z
treehouse-eth,TETH,Treehouse ETH,258,3922.55,235882087,1789385.0,-3.61298,2025-12-11T15:31:05.675Z
ape-and-pepe,APEPE,Ape and Pepe,259,1.12e-06,235218228,27683390.0,-2.6365,2025-12-11T15:31:04.941Z
resolv-wstusr,WSTUSR,Resolv wstUSR,260,1.12,234765734,1273593.0,-0.01468,2025-12-11T15:31:05.177Z
kinesis-silver,KAG,Kinesis Silver,261,62.85,233919001,645000.0,4.00447,2025-12-11T15:31:04.920Z
thorchain,RUNE,THORChain,263,0.660593,232006537,54849772.0,-4.47978,2025-12-11T15:31:05.025Z
ecash,XEC,eCash,264,1.151e-05,229739602,4790969.0,-3.01815,2025-12-11T15:31:05.035Z
bybit-staked-sol,BBSOL,Bybit Staked SOL,265,148.11,229120906,1807010.0,-3.28593,2025-12-11T15:31:04.963Z
zora,ZORA,Zora,266,0.050945,227161874,37739455.0,1.27868,2025-12-11T15:31:05.502Z
immutable-x,IMX,Immutable,267,0.278922,227053414,24364686.0,-3.61512,2025-12-11T15:31:05.158Z
eigenlayer,EIGEN,EigenCloud (prev. EigenLayer),268,0.460808,225950337,79002207.0,-4.06407,2025-12-11T15:31:05.081Z
drift-staked-sol,DSOL,Drift Staked SOL,269,152.44,224957577,152446.0,-4.13325,2025-12-11T15:31:05.011Z
origintrail,TRAC,OriginTrail,270,0.495421,222118355,4288496.0,-3.94619,2025-12-11T15:31:05.068Z
loaded-lions,LION,Loaded Lions,272,0.0072191,220364023,987780.0,-2.28042,2025-12-11T15:31:05.065Z
elrond-erd-2,EGLD,MultiversX,273,7.62,220334190,10815257.0,-3.26929,2025-12-11T15:31:05.169Z
golem,GLM,Golem,274,0.219077,219665630,15861419.0,0.53408,2025-12-11T15:31:05.154Z
agora-dollar,AUSD,AUSD,278,0.999787,216511135,41720467.0,0.01038,2025-12-11T15:31:05.182Z
cheems-token,CHEEMS,Cheems Token,279,1.06e-06,216212251,2126971.0,-5.24743,2025-12-11T15:31:05.218Z
kamino,KMNO,Kamino,281,0.062198,214435356,22287142.0,-0.77292,2025-12-11T15:31:05.363Z
lombard-protocol,BARD,Lombard,282,0.944853,213055289,40284113.0,13.95695,2025-12-11T15:31:05.517Z
