id,symbol,name,market_cap_rank,current_price,market_cap,total_volume,price_change_percentage_24h,last_updated
ethena-usde,USDE,Ethena USDe,27,0.999521,6707763083,99982972.0,0.03504,2025-12-06T16:25:14.519Z
coinbase-wrapped-btc,CBBTC,Coinbase Wrapped BTC,28,89872.0,6513887141,294611271.0,0.70466,2025-12-06T16:25:13.598Z
litecoin,LTC,Litecoin,29,80.97,6201337014,425096814.0,-0.58995,2025-12-06T16:25:16.856Z
avalanche-2,AVAX,Avalanche,30,13.4,5751438867,347935535.0,-0.97576,2025-12-06T16:25:12.299Z
sui,SUI,Sui,31,1.54,5748492669,667930636.0,-4.63148,2025-12-06T16:25:09.696Z
hedera-hashgraph,HBAR,Hedera,32,0.133654,5670858808,103783192.0,-1.76065,2025-12-06T16:25:15.348Z
zcash,ZEC,Zcash,33,332.36,5459993036,795408847.0,-10.8631,2025-12-06T16:25:11.064Z
shiba-inu,SHIB,Shiba Inu,34,8.39e-06,4945422595,119735584.0,0.47717,2025-12-06T16:25:08.694Z
susds,SUSDS,sUSDS,36,1.078,4209543633,1346541.0,-0.011,2025-12-06T16:25:09.174Z
world-liberty-financial,WLFI,World Liberty Financial,37,0.149528,4073163374,81894623.0,-1.96753,2025-12-06T16:25:10.711Z
crypto-com-chain,CRO,Cronos,39,0.104354,3897250188,13243666.0,0.42447,2025-12-06T16:25:13.628Z
the-open-network,TON,Toncoin,40,1.59,3890749255,73889804.0,1.59464,2025-12-06T16:25:10.016Z
paypal-usd,PYUSD,PayPal USD,41,0.999813,3845279386,72310771.0,-0.03008,2025-12-06T16:25:18.355Z
ethena-staked-usde,SUSDE,Ethena Staked USDe,42,1.21,3673064890,48656700.0,0.00798,2025-12-06T16:25:14.641Z
mantle,MNT,Mantle,43,1.082,3518266563,109013351.0,3.71301,2025-12-06T16:25:16.935Z
uniswap,UNI,Uniswap,44,5.57,3509388229,243545878.0,-1.36506,2025-12-06T16:25:10.227Z
polkadot,DOT,Polkadot,45,2.13,3499960895,147953941.0,-2.59523,2025-12-06T16:25:18.790Z
aave,AAVE,Aave,46,190.15,2880265305,161693614.0,1.86562,2025-12-06T16:25:11.556Z
usd1-wlfi,USD1,USD1,47,0.99905,2725136077,249836930.0,-0.01223,2025-12-06T16:25:10.328Z
bittensor,TAO,Bittensor,48,282.18,2709446201,85788606.0,0.70426,2025-12-06T16:25:12.555Z
bitget-token,BGB,Bitget Token,49,3.52,2464961468,54765735.0,4.78574,2025-12-06T16:25:12.469Z
memecore,M,MemeCore,50,1.36,2320369425,16296111.0,7.13682,2025-12-06T16:25:16.832Z
okb,OKB,OKB,51,108.34,2287280064,34241779.0,4.05595,2025-12-06T16:25:17.752Z
canton-network,CC,Canton,52,0.06323,2273412793,24495269.0,-6.00447,2025-12-06T16:25:12.925Z
near,NEAR,NEAR Protocol,53,1.72,2204766016,176686542.0,0.65353,2025-12-06T16:25:17.522Z
tether-gold,XAUT,Tether Gold,54,4194.07,2189532214,236938282.0,-0.53737,2025-12-06T16:25:09.662Z
falcon-finance,USDF,Falcon USD,55,0.998779,2187362414,5799742.0,0.04521,2025-12-06T16:25:14.507Z
aster-2,ASTER,Aster,56,0.984638,2063956467,178067008.0,-2.08515,2025-12-06T16:25:12.108Z
ethereum-classic,ETC,Ethereum Classic,57,13.3,2055561015,40268027.0,0.1278,2025-12-06T16:25:14.595Z
ethena,ENA,Ethena,59,0.261954,2014730792,180558059.0,-1.50211,2025-12-06T16:25:14.590Z
internet-computer,ICP,Internet Computer,60,3.51,1904321782,79378637.0,1.12837,2025-12-06T16:25:15.872Z
pi-network,PI,Pi Network,61,0.226937,1893742774,16373457.0,1.59357,2025-12-06T16:25:18.303Z
jito-staked-sol,JITOSOL,Jito Staked SOL,62,166.19,1885523923,11569645.0,-0.33735,2025-12-06T16:25:16.011Z
pepe,PEPE,Pepe,63,4.43e-06,1864432008,246437433.0,-0.51915,2025-12-06T16:25:07.502Z
pump-fun,PUMP,Pump.fun,65,0.00301812,1780691429,131893552.0,2.82214,2025-12-06T16:25:07.872Z
rain,RAIN,Rain,66,0.00742915,1763976604,26795374.0,-1.67138,2025-12-06T16:25:07.856Z
jupiter-perpetuals-liquidity-provider-token,JLP,Jupiter Perpetuals Liquidity Provider Token,68,4.65,1681852670,26795776.0,0.02342,2025-12-06T16:25:16.115Z
htx-dao,HTX,HTX DAO,69,1.66e-06,1548483322,12752881.0,-1.23129,2025-12-06T16:25:15.416Z
ondo-finance,ONDO,Ondo,71,0.467578,1477353444,42408757.0,-0.54008,2025-12-06T16:25:17.861Z
hash-2,HASH,Provenance Blockchain,72,0.02796171,1453010488,106106.0,4.26984,2025-12-06T16:25:15.253Z
pax-gold,PAXG,PAX Gold,73,4214.8,1432026405,75764260.0,-0.06718,2025-12-06T16:25:18.219Z
kaspa,KAS,Kaspa,74,0.051997,1392669043,21422533.0,-1.83401,2025-12-06T16:25:16.215Z
worldcoin-wld,WLD,Worldcoin,75,0.577645,1379468369,87314666.0,-1.22418,2025-12-06T16:25:10.819Z
global-dollar,USDG,Global Dollar,76,0.999852,1368245404,17020699.0,-0.00197,2025-12-06T16:25:14.958Z
quant-network,QNT,Quant,77,90.92,1322284053,18254786.0,-0.77373,2025-12-06T16:25:08.060Z
kucoin-shares,KCS,KuCoin,78,10.19,1320634029,5810337.0,0.42618,2025-12-06T16:25:16.246Z
bfusd,BFUSD,BFUSD,79,0.999406,1319211023,6501133.0,-0.0271,2025-12-06T16:25:12.263Z
aptos,APT,Aptos,81,1.78,1308072905,332832537.0,-1.51024,2025-12-06T16:25:12.077Z
polygon-ecosystem-token,POL,POL (ex-MATIC),83,0.122717,1294577168,52917397.0,1.49648,2025-12-06T16:25:18.572Z
ripple-usd,RLUSD,Ripple USD,84,0.999289,1292317438,39658295.0,-0.00079,2025-12-06T16:25:08.156Z
rocket-pool-eth,RETH,Rocket Pool ETH,86,3506.93,1282641898,2052066.0,-0.49009,2025-12-06T16:25:08.179Z
sky,SKY,Sky,87,0.053135,1218206010,10791132.0,0.13123,2025-12-06T16:25:08.758Z
wbnb,WBNB,Wrapped BNB,88,894.51,1208772214,578248031.0,1.25479,2025-12-06T16:25:11.222Z
gatechain-token,GT,Gate,89,10.2,1196247508,1466154.0,1.01768,2025-12-06T16:25:14.833Z
algorand,ALGO,Algorand,90,0.133876,1180286163,31723076.0,-0.15756,2025-12-06T16:25:11.577Z
arbitrum,ARB,Arbitrum,91,0.206613,1160335122,92859661.0,-0.05581,2025-12-06T16:25:12.023Z
binance-staked-sol,BNSOL,Binance Staked SOL,92,144.71,1143417059,1896468.0,-0.52643,2025-12-06T16:25:12.404Z
official-trump,TRUMP,Official Trump,93,5.71,1142856968,200120272.0,-2.49489,2025-12-06T16:25:18.009Z
kelp-dao-restaked-eth,RSETH,Kelp DAO Restaked ETH,94,3230.86,1097641494,100929.0,-0.41661,2025-12-06T16:25:16.107Z
vechain,VET,VeChain,95,0.01267396,1089563882,18164992.0,0.04517,2025-12-06T16:25:10.389Z
cosmos,ATOM,Cosmos Hub,96,2.24,1080209511,33587487.0,0.82896,2025-12-06T16:25:13.838Z
filecoin,FIL,Filecoin,97,1.49,1076343652,94318518.0,-0.03844,2025-12-06T16:25:14.672Z
ignition-fbtc,FBTC,Function FBTC,98,90057.0,1053710978,95313.0,0.65812,2025-12-06T16:25:15.626Z
flare-networks,FLR,Flare,99,0.01308583,1049894243,4040387.0,0.69102,2025-12-06T16:25:14.677Z
lombard-staked-btc,LBTC,Lombard Staked BTC,101,90145.0,1016990521,3634352.0,1.04275,2025-12-06T16:25:16.526Z
liquid-staked-ethereum,LSETH,Liquid Staked ETH,102,3260.07,1011827983,48573.0,-1.18468,2025-12-06T16:25:16.519Z
solv-btc,SOLVBTC,Solv Protocol BTC,103,89615.0,993283147,340410.0,0.44731,2025-12-06T16:25:08.680Z
nexo,NEXO,NEXO,104,0.968453,967251470,9407064.0,2.25836,2025-12-06T16:25:17.535Z
xdce-crowd-sale,XDC,XDC Network,105,0.04969342,920438840,22608497.0,0.58779,2025-12-06T16:25:10.869Z
first-digital-usd,FDUSD,First Digital USD,107,0.9977,842830002,629314665.0,0.00082,2025-12-06T16:25:14.841Z
kinetic-staked-hype,KHYPE,Kinetiq Staked HYPE,108,31.27,839647362,11458400.0,-0.78402,2025-12-06T16:25:16.371Z
render-token,RENDER,Render,109,1.61,835230442,36211419.0,-1.6566,2025-12-06T16:25:08.251Z
sei-network,SEI,Sei,110,0.128946,821632728,55925977.0,-2.02186,2025-12-06T16:25:08.489Z
pancakeswap-token,CAKE,PancakeSwap,112,2.27,766667738,37227774.0,-0.82668,2025-12-06T16:25:18.272Z
bonk,BONK,Bonk,114,9.18e-06,758566559,60186962.0,-0.63723,2025-12-06T16:25:12.990Z
renzo-restaked-eth,EZETH,Renzo Restaked ETH,115,3250.54,743320746,344713.0,-0.54887,2025-12-06T16:25:08.033Z
story-2,IP,Story,116,2.23,740114138,24358457.0,0.06374,2025-12-06T16:25:09.024Z
mantle-staked-ether,METH,Mantle Staked Ether,117,3293.38,725770932,3208090.0,-0.52692,2025-12-06T16:25:17.002Z
jupiter-exchange-solana,JUP,Jupiter,119,0.227793,714162332,16572586.0,-2.86851,2025-12-06T16:25:16.146Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,121,1.1,688172003,2244570.0,0.94885,2025-12-06T16:25:17.764Z
pudgy-penguins,PENGU,Pudgy Penguins,122,0.01092512,686455871,108036173.0,-0.38688,2025-12-06T16:25:07.921Z
morpho,MORPHO,Morpho,123,1.25,671876070,12716696.0,-6.63187,2025-12-06T16:25:17.328Z
jupiter-staked-sol,JUPSOL,Jupiter Staked SOL,125,153.92,642540908,932949.0,-0.31032,2025-12-06T16:25:16.028Z
aerodrome-finance,AERO,Aerodrome Finance,128,0.691443,625195730,22960969.0,5.15211,2025-12-06T16:25:11.357Z
fetch-ai,FET,Artificial Superintelligence Alliance,129,0.235865,614451623,68093351.0,0.57957,2025-12-06T16:25:14.738Z
stakewise-v3-oseth,OSETH,StakeWise Staked ETH,130,3124.44,609561946,559967.0,-0.37348,2025-12-06T16:25:08.901Z
beldex,BDX,Beldex,131,0.084828,599786205,8864242.0,-0.74302,2025-12-06T16:25:12.256Z
myx-finance,MYX,MYX Finance,132,3.13,598968755,35709267.0,2.43511,2025-12-06T16:25:17.325Z
spx6900,SPX,SPX6900,133,0.640944,597014929,17336765.0,-4.48527,2025-12-06T16:25:08.999Z
dash,DASH,Dash,135,47.38,592864552,106608750.0,-0.77886,2025-12-06T16:25:13.824Z
optimism,OP,Optimism,136,0.308689,585315784,50009604.0,0.30474,2025-12-06T16:25:18.081Z
virtual-protocol,VIRTUAL,Virtuals Protocol,137,0.863373,568429931,78705216.0,0.28777,2025-12-06T16:25:10.889Z
curve-dao-token,CRV,Curve DAO,138,0.386884,553669676,57004742.0,-3.39901,2025-12-06T16:25:13.822Z
tbtc,TBTC,tBTC,139,89726.0,553523761,11960313.0,0.64655,2025-12-06T16:25:09.446Z
injective-protocol,INJ,Injective,140,5.52,552067200,47724364.0,-1.63842,2025-12-06T16:25:15.874Z
usual-usd,USD0,Usual USD,141,0.998351,548482264,1539896.0,0.00764,2025-12-06T16:25:10.234Z
starknet,STRK,Starknet,142,0.112862,542063110,60549300.0,0.74076,2025-12-06T16:25:09.169Z
blockstack,STX,Stacks,143,0.296495,538260937,8140958.0,0.44176,2025-12-06T16:25:12.870Z
usdd,USDD,USDD,145,1.0,523724006,9612198.0,-0.01699,2025-12-06T16:25:10.088Z
telcoin,TEL,Telcoin,146,0.00549281,522295662,2097538.0,-1.69369,2025-12-06T16:25:09.490Z
ultima,ULTIMA,Ultima,147,5127.93,513201165,14707546.0,-2.40412,2025-12-06T16:25:09.839Z
tezos,XTZ,Tezos,148,0.479743,511945290,18613509.0,0.02771,2025-12-06T16:25:09.842Z
lido-dao,LDO,Lido DAO,149,0.568332,506906795,49100472.0,-4.27706,2025-12-06T16:25:16.526Z
true-usd,TUSD,TrueUSD,150,0.997657,493356556,6051193.0,0.00277,2025-12-06T16:25:09.811Z
the-graph,GRT,The Graph,152,0.04625947,491284508,17634042.0,0.69195,2025-12-06T16:25:09.702Z
celestia,TIA,Celestia,153,0.577547,491243374,57169150.0,-4.07806,2025-12-06T16:25:13.115Z
msol,MSOL,Marinade Staked SOL,154,179.0,489654525,1805084.0,-0.30227,2025-12-06T16:25:17.305Z
ether-fi,ETHFI,Ether.fi,156,0.794275,482742159,28714046.0,-0.04482,2025-12-06T16:25:14.582Z
newton-project,AB,AB,157,0.00531336,478950171,9948753.0,0.11735,2025-12-06T16:25:17.507Z
gteth,GTETH,GTETH,158,3052.0,468433126,137004.0,-0.64912,2025-12-06T16:25:15.149Z
stader-ethx,ETHX,Stader ETHx,159,3282.68,460243496,78154.0,-0.377,2025-12-06T16:25:08.807Z
kaia,KAIA,Kaia,160,0.077641,454483824,7381559.0,-0.98196,2025-12-06T16:25:16.073Z
floki,FLOKI,FLOKI,162,4.607e-05,444600170,34721499.0,0.81305,2025-12-06T16:25:14.800Z
doublezero,2Z,DoubleZero,163,0.124409,431897512,16346827.0,0.3409,2025-12-06T16:25:14.079Z
gho,GHO,GHO,165,1.0,430011081,7696826.0,0.07175,2025-12-06T16:25:14.904Z
ethereum-name-service,ENS,Ethereum Name Service,167,11.24,426585233,22391429.0,-1.17025,2025-12-06T16:25:14.520Z
trust-wallet-token,TWT,Trust Wallet,168,1.019,424326289,14593122.0,0.90311,2025-12-06T16:25:10.051Z
iota,IOTA,IOTA,169,0.10175,423739398,8756992.0,0.25676,2025-12-06T16:25:15.798Z
terra-luna,LUNC,Terra Luna Classic,170,7.644e-05,417625439,815760096.0,54.58433,2025-12-06T16:25:09.478Z
sun-token,SUN,Sun Token,171,0.02149382,412364834,33285929.0,1.58038,2025-12-06T16:25:09.334Z
usdb,USDB,USDB,172,1.011,410238116,266113.0,4.05592,2025-12-06T16:25:09.933Z
bitcoin-cash-sv,BSV,Bitcoin SV,173,20.41,407337802,8974278.0,-0.58996,2025-12-06T16:25:12.461Z
sweth,SWETH,Swell Ethereum,174,3341.77,405422150,40315.0,-0.77142,2025-12-06T16:25:09.258Z
pendle,PENDLE,Pendle,175,2.44,400721173,29299887.0,-0.46503,2025-12-06T16:25:18.285Z
pyth-network,PYTH,Pyth Network,176,0.069038,396960944,15762687.0,-0.7061,2025-12-06T16:25:07.891Z
bittorrent,BTT,BitTorrent,177,4.01649e-07,395999733,18479968.0,0.62364,2025-12-06T16:25:12.580Z
fartcoin,FARTCOIN,Fartcoin,178,0.395382,394736811,170465737.0,11.61566,2025-12-06T16:25:14.639Z
sbtc-2,SBTC,sBTC,179,89928.0,394288751,35811.0,0.36603,2025-12-06T16:25:08.308Z
just,JST,JUST,180,0.03974207,393537591,45886003.0,1.25076,2025-12-06T16:25:16.006Z
coinbase-wrapped-staked-eth,CBETH,Coinbase Wrapped Staked ETH,181,3391.99,389976136,2357959.0,-0.59004,2025-12-06T16:25:13.668Z
merlin-chain,MERL,Merlin Chain,183,0.365319,385160389,20345169.0,-0.77928,2025-12-06T16:25:16.804Z
basic-attention-token,BAT,Basic Attention,184,0.253533,379570463,49654609.0,1.18828,2025-12-06T16:25:12.283Z
decred,DCR,Decred,185,22.03,378920890,7709705.0,6.28349,2025-12-06T16:25:13.834Z
olympus,OHM,Olympus,186,22.94,375861536,301614.0,1.11484,2025-12-06T16:25:17.771Z
dogwifcoin,WIF,dogwifhat,187,0.37551,375019482,131598574.0,-0.05426,2025-12-06T16:25:14.297Z
the-sandbox,SAND,The Sandbox,188,0.143051,373832565,23392103.0,0.22526,2025-12-06T16:25:09.638Z
bitcoin-avalanche-bridged-btc-b,BTC.B,Avalanche Bridged BTC (Avalanche),189,89824.0,372319492,27646274.0,0.66575,2025-12-06T16:25:12.458Z
conflux-token,CFX,Conflux,190,0.071696,369898847,11433842.0,-0.31371,2025-12-06T16:25:13.711Z
helium,HNT,Helium,191,1.97,366252858,3161200.0,1.48552,2025-12-06T16:25:15.378Z
sonic-3,S,Sonic,192,0.095944,362986087,36139331.0,-1.48417,2025-12-06T16:25:08.893Z
flow,FLOW,Flow,194,0.219566,357160021,5688321.0,-0.85701,2025-12-06T16:25:17.803Z
apenft,NFT,AINFT,195,3.59953e-07,356675352,15330721.0,-0.32593,2025-12-06T16:25:11.675Z
ether-fi-staked-eth,EETH,ether.fi Staked ETH,196,3052.82,352793088,79019.0,-0.5484,2025-12-06T16:25:14.404Z
plasma,XPL,Plasma,197,0.175427,346830194,74689128.0,-4.90976,2025-12-06T16:25:18.424Z
euro-coin,EURC,EURC,198,1.16,340719425,13113865.0,-0.01929,2025-12-06T16:25:14.543Z
gala,GALA,GALA,199,0.00727005,339953583,33076254.0,0.21038,2025-12-06T16:25:14.909Z
jasmycoin,JASMY,JasmyCoin,200,0.00686193,339142311,24092061.0,0.8751,2025-12-06T16:25:15.956Z
theta-token,THETA,Theta Network,201,0.337371,337371287,13140470.0,1.0746,2025-12-06T16:25:09.659Z
benqi-liquid-staked-avax,SAVAX,BENQI Liquid Staked AVAX,202,16.51,335468730,10861456.0,-1.23952,2025-12-06T16:25:12.243Z
gnosis,GNO,Gnosis,203,125.45,330995654,5400731.0,-0.09553,2025-12-06T16:25:15.120Z
wrapped-hype,WHYPE,Wrapped HYPE,204,31.05,328207536,60668581.0,-0.99198,2025-12-06T16:25:10.967Z
usx,USX,USX,205,0.99993,326940970,1011328.0,0.00371,2025-12-06T16:25:10.021Z
kinesis-gold,KAU,Kinesis Gold,206,136.09,324745861,48264.0,-0.00869,2025-12-06T16:25:16.083Z
chiliz,CHZ,Chiliz,208,0.03131346,320251953,90655117.0,5.11602,2025-12-06T16:25:13.350Z
vision-3,VSN,Vision,209,0.091674,315225728,19472787.0,-0.23076,2025-12-06T16:25:10.377Z
syrup,SYRUP,Maple Finance,211,0.271978,310270504,26947443.0,0.65722,2025-12-06T16:25:09.435Z
swissborg,BORG,SwissBorg,212,0.313665,307874005,404130.0,4.81248,2025-12-06T16:25:12.707Z
raydium,RAY,Raydium,213,1.14,306837872,35052812.0,0.71694,2025-12-06T16:25:08.175Z
compound-governance-token,COMP,Compound,214,31.73,306663688,26910635.0,0.5909,2025-12-06T16:25:13.808Z
mimblewimblecoin,MWC,MimbleWimbleCoin,215,27.21,298004012,146011.0,1.10099,2025-12-06T16:25:16.980Z
frax-ether,FRXETH,Frax Ether,216,3013.82,297505384,918112.0,-0.47242,2025-12-06T16:25:14.688Z
decentraland,MANA,Decentraland,218,0.153445,294681950,20695582.0,1.73656,2025-12-06T16:25:13.928Z
unit-bitcoin,UBTC,Unit Bitcoin,219,89891.0,294201214,53311222.0,0.72859,2025-12-06T16:25:10.065Z
mantle-restaked-eth,CMETH,Mantle Restaked ETH,220,3293.56,293710176,5577354.0,-0.57489,2025-12-06T16:25:16.719Z
vaulta,A,Vaulta,221,0.182033,292431879,28359054.0,-0.36794,2025-12-06T16:25:10.212Z
neo,NEO,NEO,222,4.13,291223308,10049724.0,-0.72734,2025-12-06T16:25:17.612Z
monad,MON,Monad,223,0.02671016,290814516,170580809.0,-0.77224,2025-12-06T16:25:17.223Z
zksync,ZK,ZKsync,224,0.03361344,287855302,26542999.0,-1.71269,2025-12-06T16:25:11.262Z
cap-usd,CUSD,Cap USD,225,1.0,287847785,20987.0,0.11752,2025-12-06T16:25:12.910Z
layerzero,ZRO,LayerZero,226,1.42,286828438,31544122.0,4.02477,2025-12-06T16:25:16.657Z
astherus-staked-bnb,ASBNB,Aster Staked BNB,228,946.5,283764583,114238.0,0.91439,2025-12-06T16:25:11.823Z
fasttoken,FTN,Fasttoken,229,0.65127,283286974,1857226.0,-0.18186,2025-12-06T16:25:14.525Z
frax,FRAX,Legacy Frax Dollar,230,0.994035,281789300,647303.0,0.03996,2025-12-06T16:25:14.753Z
ape-and-pepe,APEPE,Ape and Pepe,231,1.33e-06,279830962,27233789.0,2.76524,2025-12-06T16:25:11.736Z
crvusd,CRVUSD,crvUSD,232,1.0,271894593,19906963.0,0.06113,2025-12-06T16:25:13.618Z
zebec-network,ZBCN,Zebec Network,233,0.00280018,268402711,8597616.0,-1.90066,2025-12-06T16:25:11.182Z
falcon-finance-ff,FF,Falcon Finance,234,0.113985,266467063,14088529.0,-1.21033,2025-12-06T16:25:14.588Z
cheems-token,CHEEMS,Cheems Token,236,1.28e-06,263136069,3219967.0,6.22135,2025-12-06T16:25:13.271Z
arweave,AR,Arweave,237,4.0,261829342,17737714.0,-0.37755,2025-12-06T16:25:11.860Z
1inch,1INCH,1INCH,238,0.185489,260022812,49614996.0,0.57573,2025-12-06T16:25:11.236Z
pippin,PIPPIN,pippin,239,0.256181,256136763,90756388.0,54.4315,2025-12-06T16:25:07.438Z
wrapped-avax,WAVAX,Wrapped AVAX,240,13.4,255267949,77306808.0,-1.13246,2025-12-06T16:25:11.133Z
hajimi,哈基米,Hajimi,242,0.252756,253611765,2357053.0,15.49295,2025-12-06T16:25:15.162Z
eigenlayer,EIGEN,EigenCloud (prev. EigenLayer),243,0.509925,248594423,37610526.0,-5.08169,2025-12-06T16:25:14.308Z
walrus-2,WAL,Walrus,244,0.160488,247594144,21486627.0,2.4533,2025-12-06T16:25:10.547Z
instadapp,FLUID,Fluid,245,3.21,246751021,5258754.0,-2.4322,2025-12-06T16:25:15.867Z
ethena-staked-ena,SENA,Ethena Staked ENA,246,0.263033,245544065,430983.0,-4.29468,2025-12-06T16:25:14.387Z
immutable-x,IMX,Immutable,247,0.295976,241084597,13883789.0,1.72663,2025-12-06T16:25:15.740Z
undeads-games,UDS,Undeads Games,248,2.32,236895666,1461186.0,3.49959,2025-12-06T16:25:09.842Z
reallink,REAL,RealLink,249,0.078457,236741940,6859701.0,1.39971,2025-12-06T16:25:11.662Z
ecash,XEC,eCash,250,1.185e-05,236413179,3928084.0,0.79846,2025-12-06T16:25:14.180Z
origintrail,TRAC,OriginTrail,251,0.527011,235659398,4270067.0,-0.58537,2025-12-06T16:24:25.578Z
thorchain,RUNE,THORChain,254,0.660595,232061059,99487332.0,1.36831,2025-12-06T16:24:29.912Z
elrond-erd-2,EGLD,MultiversX,253,8.0,230877798,44943669.0,-3.98002,2025-12-06T16:24:22.263Z
drift-staked-sol,DSOL,Drift Staked SOL,255,154.72,229207048,95442.0,-0.31169,2025-12-06T16:24:21.929Z
loaded-lions,LION,Loaded Lions,256,0.00741582,226673484,964639.0,1.70643,2025-12-06T16:24:24.180Z
treehouse-eth,TETH,Treehouse ETH,257,3732.54,225192450,3575573.0,-0.35547,2025-12-06T16:24:28.148Z
golem,GLM,Golem,258,0.221332,221299237,7781452.0,-0.05955,2025-12-06T16:24:22.908Z
kinesis-silver,KAG,Kinesis Silver,261,59.23,220453885,212927.0,1.04106,2025-12-06T16:24:23.863Z
zero-gravity,0G,0G,259,1.033,220452792,17218071.0,-3.2162,2025-12-06T16:24:29.419Z
bybit-staked-sol,BBSOL,Bybit Staked SOL,262,149.35,220359873,1061243.0,-0.57827,2025-12-06T16:24:31.090Z
apecoin,APE,ApeCoin,265,0.238168,216413302,32205044.0,4.52785,2025-12-06T16:24:30.038Z
agora-dollar,AUSD,AUSD,264,0.999631,216395962,40047355.0,0.0488,2025-12-06T16:24:29.707Z
zora,ZORA,Zora,267,0.04744598,212148678,25495878.0,1.67209,2025-12-06T16:24:30.067Z
kamino,KMNO,Kamino,268,0.062116,211501279,12082562.0,2.90852,2025-12-06T16:24:23.889Z
wemix-token,WEMIX,WEMIX,270,0.455793,209334414,1935720.0,0.32065,2025-12-06T16:24:28.868Z
build-on,B,BUILDon,271,0.208809,208675761,10763526.0,-10.52734,2025-12-06T16:24:31.149Z
aethir,ATH,Aethir,274,0.01376063,206250572,9534830.0,1.6447,2025-12-06T16:24:29.657Z
audiera,BEAT,Audiera,272,1.47,204627944,37312803.0,29.93689,2025-12-06T16:24:30.249Z
wormhole,W,Wormhole,275,0.04062971,204534796,21262759.0,-0.30396,2025-12-06T16:24:29.064Z
theo-short-duration-us-treasury-fund,THBILL,Theo Short Duration US Treasury Fund,276,1.012,204070652,1537953.0,0.00382,2025-12-06T16:24:29.876Z
reserve-rights-token,RSR,Reserve Rights,277,0.00329753,203239507,10099754.0,0.46943,2025-12-06T16:24:26.605Z
mx-token,MX,MX,278,2.14,198194019,20121738.0,2.0141,2025-12-06T16:24:26.229Z
btse-token,BTSE,BTSE Token,279,1.21,195975066,3850813.0,1.71495,2025-12-06T16:24:31.083Z
legacy-token,LGCT,Legacy Token,280,0.558246,192538738,1710773.0,-4.64448,2025-12-06T16:24:24.033Z
staked-frax-ether,SFRXETH,Staked Frax Ether,284,3444.59,182926895,163725.0,-0.3844,2025-12-06T16:24:27.343Z
livepeer,LPT,Livepeer,287,3.85,181724468,10794522.0,1.58284,2025-12-06T16:24:24.240Z
